Negative_0,Neutral_1,Positive_2
0.9520268,0.0021148494,0.0458583
0.68849915,0.17421004,0.13729091
0.3949542,0.38850597,0.21653982
0.97738445,0.0026457668,0.019969769
0.031014817,0.006295495,0.96268964
0.7082741,0.19188178,0.09984413
0.0128936935,0.0015525585,0.9855538
0.12101774,0.2882693,0.590713
0.6180011,0.15442166,0.22757724
0.024750438,0.0027045258,0.97254497
0.30147406,0.03644815,0.6620778
0.05587017,0.0030558608,0.94107395
0.70996934,0.13482024,0.15521038
0.0491617,0.038816772,0.9120215
0.8150422,0.06259842,0.12235941
0.060363792,0.07960951,0.8600267
0.008504684,0.002655207,0.98884016
0.34688824,0.26640537,0.3867064
0.82605684,0.09692677,0.07701643
0.43760493,0.32662344,0.23577163
0.6668314,0.0068466854,0.326322
0.016616473,0.0028609657,0.9805226
0.06479436,0.060620014,0.8745856
0.30239516,0.2962238,0.40138102
0.13002373,0.22258718,0.647389
0.98553073,0.0036078533,0.010861411
0.9462445,0.002871089,0.050884314
0.64933336,0.19286713,0.15779948
0.3211085,0.26114628,0.41774526
0.9897517,0.002391066,0.007857244
0.9818964,0.0031230962,0.014980515
0.023202235,0.0022120478,0.9745857
0.42196786,0.2604434,0.31758875
0.57435733,0.23745513,0.18818747
0.9479188,0.017369505,0.034711782
0.5287378,0.1057623,0.36549988
0.05667591,0.054854028,0.88847005
0.18134294,0.23325828,0.5853988
0.015122494,0.009284187,0.9755933
0.92995757,0.002110756,0.067931645
0.017093688,0.015951978,0.9669543
0.8205951,0.08383199,0.09557296
0.020922758,0.0019693042,0.9771079
0.21407159,0.5697224,0.21620592
0.34443247,0.0053889994,0.6501785
0.86926043,0.054121897,0.07661769
0.87698483,0.050478976,0.07253615
0.093677856,0.0655261,0.84079605
0.122732624,0.0015628651,0.87570447
0.7330829,0.15760942,0.109307654
0.9818973,0.0033922151,0.014710421
0.07179925,0.0050149485,0.92318577
0.6716683,0.14501135,0.18332027
0.82107985,0.074418,0.10450217
0.06889189,0.08893171,0.84217644
0.33416575,0.14888853,0.5169457
0.96305114,0.008223817,0.028725002
0.8089366,0.07994233,0.111121036
0.26387805,0.00618806,0.7299339
0.02260523,0.002472862,0.9749219
0.6713564,0.1368012,0.19184245
0.85886884,0.06997792,0.071153276
0.013627243,0.0017604372,0.9846124
0.49853867,0.10546921,0.3959922
0.034532476,0.035483636,0.92998385
0.53853136,0.24621195,0.21525665
0.58944327,0.2821727,0.12838408
0.06330695,0.08117328,0.8555197
0.39604044,0.2583382,0.34562132
0.9840156,0.002511843,0.013472543
0.7116704,0.18441209,0.1039175
0.059616815,0.049711023,0.8906722
0.2563851,0.36309958,0.3805154
0.7818102,0.09533128,0.12285854
0.0069374694,0.0045929323,0.98846966
0.43861738,0.32880023,0.23258242
0.7120117,0.16474397,0.12324426
0.01079743,0.002549562,0.98665303
0.29835564,0.52195853,0.17968582
0.16987191,0.16090249,0.66922563
0.7591849,0.122374974,0.1184402
0.8802673,0.052315287,0.06741744
0.78194284,0.05330878,0.1647483
0.35391358,0.09604118,0.55004525
0.9676539,0.00704684,0.025299298
0.8337506,0.09942053,0.066828884
0.008211171,0.00419365,0.9875952
0.11380309,0.21016611,0.6760308
0.4715196,0.33382386,0.19465649
0.09403477,0.0028861852,0.90307903
0.11783055,0.059022587,0.8231468
0.24443392,0.2698169,0.4857492
0.26968747,0.5177579,0.21255457
0.054166663,0.05356433,0.892269
0.77967227,0.11067378,0.10965398
0.8435959,0.058233824,0.09817019
0.075010195,0.0019123099,0.9230775
0.49765688,0.26148707,0.24085607
0.9733142,0.0020512312,0.024634525
0.021079544,0.0033732357,0.97554725
0.82077396,0.102215126,0.07701084
0.20841946,0.53764486,0.2539357
0.27543178,0.117443055,0.60712516
0.82146674,0.0031706535,0.17536259
0.040540334,0.002888112,0.9565715
0.40173903,0.13812798,0.46013305
0.12563685,0.34283543,0.53152776
0.43169066,0.16129462,0.40701473
0.9486698,0.008834254,0.04249596
0.963616,0.00802709,0.028356787
0.7103477,0.18687601,0.10277627
0.9127509,0.04386892,0.04338015
0.6072378,0.13676995,0.2559922
0.74162054,0.11786267,0.14051679
0.19650552,0.26187852,0.54161596
0.62116563,0.0048172916,0.37401703
0.7255988,0.15160008,0.12280112
0.066609286,0.10682727,0.8265634
0.8893552,0.005978309,0.10466647
0.23129506,0.43879873,0.3299063
0.7216193,0.10829927,0.17008147
0.6138361,0.15041655,0.23574731
0.09895521,0.2731005,0.6279443
0.081030235,0.013468277,0.9055014
0.9829692,0.006829033,0.0102017615
0.52533096,0.14203103,0.33263797
0.017834544,0.0065559936,0.9756094
0.05854097,0.044538774,0.89692026
0.47348908,0.23161863,0.29489234
0.2057024,0.003359707,0.7909379
0.05170712,0.061324466,0.8869684
0.24295406,0.06656684,0.69047904
0.06615251,0.05909748,0.87475
0.97976995,0.004429971,0.0158
0.021509647,0.0013006253,0.9771897
0.046549063,0.0012328065,0.95221806
0.96830374,0.0024052777,0.029290985
0.04935469,0.042558048,0.9080873
0.97886467,0.0035194892,0.0176158
0.011987092,0.0017854822,0.98622745
0.68711764,0.13566864,0.17721374
0.24652159,0.38277006,0.3707083
0.20726429,0.3608995,0.43183625
0.34961286,0.40244088,0.24794623
0.0077657364,0.00338472,0.98884946
0.31074396,0.5170863,0.17216969
0.6673154,0.0085735265,0.32411104
0.8801952,0.0055985725,0.1142062
0.5984863,0.27409378,0.12741986
0.05627425,0.078585565,0.8651402
0.5329963,0.24164772,0.22535592
0.67788637,0.011931465,0.31018212
0.010879911,0.0034770619,0.9856431
0.36522737,0.23301534,0.4017573
0.2959444,0.5735128,0.13054277
0.97432816,0.0022966934,0.023375085
0.23017871,0.49182612,0.27799517
0.43200618,0.16753833,0.40045547
0.9780416,0.005456589,0.016501807
0.40707996,0.19478354,0.3981365
0.010066708,0.0021276586,0.9878056
0.2974731,0.10234188,0.600185
0.399991,0.15808895,0.44192
0.511108,0.35453603,0.13435596
0.5056086,0.2433624,0.251029
0.07970063,0.041524403,0.87877494
0.05639477,0.052871045,0.89073414
0.32271385,0.08784593,0.58944017
0.15686871,0.10995626,0.7331751
0.012921468,0.0021469789,0.9849316
0.76410484,0.15332727,0.082567915
0.04052527,0.00553685,0.9539378
0.7345559,0.15342003,0.11202408
0.28117576,0.013223685,0.7056005
0.3311202,0.044628303,0.6242515
0.113341734,0.06287573,0.8237825
0.46609563,0.24645437,0.28745008
0.09792216,0.11522625,0.78685164
0.2502475,0.11189611,0.63785636
0.7028318,0.13756931,0.15959899
0.06566391,0.06256654,0.8717696
0.97725874,0.0026235909,0.020117708
0.7549231,0.12619725,0.11887959
0.19049221,0.28198314,0.52752465
0.9647195,0.0073556122,0.027924914
0.24095747,0.22645025,0.53259224
0.7185917,0.0020287682,0.27937958
0.04398047,0.02366394,0.9323555
0.75840884,0.030925902,0.21066527
0.9761944,0.0050521116,0.018753435
0.11342893,0.2952899,0.5912812
0.85382015,0.0025127484,0.14366709
0.021339253,0.011915608,0.96674514
0.9281639,0.009774714,0.062061474
0.9845978,0.003760213,0.011641962
0.008566678,0.002926243,0.98850703
0.02866637,0.0037056534,0.967628
0.7711464,0.11143237,0.11742122
0.48048076,0.09030829,0.4292109
0.40330917,0.433299,0.16339181
0.094540894,0.1297122,0.7757469
0.2951644,0.538792,0.16604356
0.12123499,0.08901894,0.7897461
0.51258665,0.28262132,0.204792
0.06537979,0.07094521,0.86367494
0.2438557,0.5470074,0.2091369
0.022524886,0.0017740027,0.97570115
0.9641646,0.0017488418,0.034086466
0.04654702,0.07394681,0.87950623
0.5987577,0.15380168,0.2474407
0.18745165,0.53747267,0.27507567
0.016952751,0.0035304392,0.97951674
0.060230445,0.07070806,0.86906147
0.4499345,0.33104348,0.21902196
0.96757466,0.010277529,0.022147903
0.89018893,0.075803824,0.034007244
0.47046807,0.0038353493,0.5256965
0.007908353,0.0028411266,0.98925054
0.98584634,0.0022226647,0.011930965
0.03350063,0.038810894,0.9276885
0.8456145,0.06441587,0.089969665
0.31390658,0.27568388,0.4104095
0.68689114,0.14431313,0.16879569
0.4718886,0.073385626,0.4547258
0.5005642,0.21358413,0.28585172
0.110420294,0.17030226,0.71927744
0.6830513,0.002197593,0.31475112
0.009154064,0.0031460524,0.98769987
0.6182564,0.22648494,0.15525869
0.060452685,0.07437563,0.86517173
0.060089592,0.12500188,0.8149085
0.7177469,0.0021817328,0.2800714
0.9716671,0.003478998,0.024853863
0.012180724,0.0014636586,0.9863556
0.090981424,0.18889458,0.720124
0.04703816,0.0014586098,0.9515033
0.010996621,0.0025196928,0.98648363
0.78203046,0.08484866,0.13312085
0.8853514,0.059135254,0.05551332
0.0487396,0.0011307321,0.9501296
0.42829394,0.29725042,0.27445564
0.010336426,0.0029135689,0.98674995
0.0549443,0.0026094152,0.9424463
0.97008353,0.0051218625,0.024794698
0.627662,0.004498923,0.3678391
0.008939704,0.0032129392,0.9878473
0.56953293,0.16676855,0.2636985
0.62564987,0.12582809,0.24852203
0.72534,0.13250186,0.1421582
0.64312345,0.16592267,0.19095376
0.110763416,0.06549396,0.8237426
0.24690612,0.21204668,0.54104716
0.9791301,0.0074768523,0.013393035
0.9012722,0.04892797,0.049799837
0.2530921,0.150086,0.5968219
0.09662639,0.058378708,0.84499496
0.49062482,0.20466235,0.30471283
0.014741347,0.0019410361,0.9833176
0.11268005,0.0015474708,0.88577247
0.25486925,0.0018635787,0.7432671
0.02283678,0.0045899283,0.9725733
0.3033933,0.10707121,0.58953553
0.043038726,0.03320226,0.92375904
0.11426854,0.008524193,0.8772073
0.009470955,0.0025014314,0.9880276
0.13510773,0.15873891,0.7061534
0.23215671,0.0014152313,0.76642805
0.13296893,0.0013970382,0.86563396
0.14069784,0.08629643,0.7730057
0.2389416,0.14845136,0.612607
0.02407133,0.001990584,0.9739381
0.8339643,0.014603874,0.1514319
0.30126664,0.098632425,0.600101
0.6324695,0.23501049,0.13251999
0.0107214125,0.0032937322,0.9859848
0.98615175,0.0032744429,0.010573756
0.35105768,0.11831268,0.53062963
0.014512124,0.002217254,0.9832706
0.3489226,0.0031502724,0.64792705
0.26449236,0.18100995,0.5544977
0.42397055,0.4528331,0.12319637
0.10846017,0.15972733,0.7318124
0.01628187,0.0011769681,0.98254114
0.26701713,0.06469619,0.6682866
0.098737486,0.07978784,0.8214746
0.8051924,0.117578514,0.07722902
0.4219866,0.002919677,0.57509375
0.79897183,0.038020097,0.16300802
0.67988986,0.20448199,0.1156282
0.04396489,0.004310824,0.95172423
0.98172784,0.0049250764,0.013347124
0.22090484,0.3176034,0.46149167
0.7339061,0.08302817,0.18306579
0.58861995,0.22957587,0.18180412
0.008597935,0.0022759663,0.9891261
0.4480484,0.30136484,0.25058672
0.13194616,0.10571719,0.7623367
0.46560863,0.0018925291,0.5324988
0.4422487,0.19762115,0.3601301
0.32304204,0.214443,0.46251497
0.5237597,0.20707752,0.2691628
0.9716158,0.0032099453,0.025174238
0.25044388,0.33890337,0.4106527
0.8996734,0.0042005354,0.096126094
0.8262911,0.053467374,0.12024161
0.3006972,0.1081114,0.5911914
0.45068297,0.13305965,0.41625735
0.20695248,0.27073464,0.5223129
0.016070021,0.0100459205,0.9738841
0.19059086,0.16452946,0.64487964
0.008344943,0.0024960078,0.98915905
0.07238244,0.05429004,0.87332755
0.29073063,0.54600275,0.16326663
0.023617165,0.0027454456,0.97363746
0.8558356,0.062786005,0.08137842
0.70904607,0.17676489,0.11418905
0.029424159,0.001563,0.9690128
0.6660991,0.066462785,0.26743814
0.021568634,0.0019583171,0.976473
0.29175073,0.45050406,0.25774527
0.82486475,0.11185275,0.06328256
0.14141597,0.32604545,0.53253853
0.41299254,0.12380226,0.4632052
0.45717764,0.1169076,0.42591485
0.008780213,0.004967356,0.9862525
0.5770747,0.29114932,0.13177608
0.2569767,0.1305105,0.6125129
0.061813682,0.082053505,0.85613275
0.37483394,0.009225627,0.6159405
0.8645296,0.07575783,0.059712503
0.015098522,0.0032198092,0.98168164
0.0887412,0.44423568,0.46702307
0.1997787,0.3566668,0.44355452
0.29757258,0.38963813,0.3127893
0.29080313,0.1398535,0.5693434
0.52926385,0.32001358,0.1507226
0.043486685,0.011421013,0.9450923
0.5385936,0.20457736,0.25682902
0.032846384,0.0015583605,0.9655953
0.7499958,0.1330021,0.11700203
0.9757603,0.0038338457,0.02040579
0.38983977,0.42753896,0.18262121
0.015846016,0.021478042,0.9626759
0.8734509,0.0033337323,0.12321541
0.94212854,0.0027134824,0.055157892
0.058155395,0.06623761,0.87560695
0.9667965,0.018511862,0.014691599
0.023082644,0.0020103327,0.97490704
0.13818054,0.23979352,0.6220259
0.05290556,0.039182875,0.90791154
0.30671498,0.1624879,0.5307971
0.073192604,0.039679777,0.88712764
0.2518598,0.07305512,0.675085
0.6856888,0.19157106,0.12274021
0.25597516,0.42156392,0.32246086
0.58803827,0.22060658,0.19135515
0.14844106,0.1139439,0.73761505
0.5517517,0.22934341,0.21890491
0.34902808,0.12438477,0.5265871
0.7545471,0.13339987,0.11205296
0.68601507,0.11514971,0.19883522
0.51764435,0.23711677,0.24523896
0.3473706,0.18043149,0.47219795
0.93339413,0.002730278,0.06387555
0.015413365,0.0032216175,0.981365
0.08286901,0.05431583,0.86281514
0.94145757,0.0022054273,0.056337044
0.23831071,0.5319701,0.2297192
0.16239479,0.4754294,0.36217585
0.9746158,0.005463094,0.019921102
0.14437462,0.3695428,0.48608258
0.009789783,0.004050837,0.9861594
0.099223904,0.10671311,0.79406303
0.92397976,0.0052536833,0.0707666
0.045741025,0.05122063,0.9030384
0.01597526,0.0016057657,0.98241895
0.95292443,0.011269532,0.035806004
0.3891792,0.39889342,0.21192741
0.017029505,0.0014752771,0.9814952
0.32883286,0.23802175,0.43314537
0.9460727,0.035241775,0.018685533
0.26302066,0.4027153,0.33426407
0.32372856,0.07763456,0.5986369
0.42057267,0.18619497,0.39323232
0.2705548,0.54565835,0.18378682
0.11743053,0.09052764,0.7920418
0.15271461,0.10838079,0.7389046
0.7584523,0.0047184634,0.23682928
0.623987,0.24855523,0.12745772
0.39716527,0.0013318984,0.6015028
0.259456,0.0014415474,0.7391024
0.38805246,0.3525463,0.25940117
0.3292864,0.27371538,0.39699826
0.86505663,0.07612135,0.058822025
0.25858372,0.15864906,0.58276725
0.7420164,0.108894445,0.14908923
0.4305801,0.15824953,0.41117036
0.5345098,0.03298927,0.43250096
0.38197353,0.32140186,0.29662463
0.5765586,0.24730209,0.17613938
0.86043394,0.06533684,0.07422918
0.26530945,0.43463647,0.30005407
0.539283,0.21419638,0.24652061
0.105891794,0.07033133,0.82377684
0.5341329,0.0035259763,0.4623411
0.7612797,0.13000776,0.10871256
0.7473109,0.073911175,0.17877795
0.014693886,0.0019584263,0.9833477
0.6929025,0.16658492,0.14051262
0.18314813,0.011921594,0.80493027
0.43873164,0.40033343,0.16093493
0.7551385,0.10917879,0.13568275
0.83602285,0.069398016,0.09457916
0.07722205,0.12686035,0.7959176
0.29300708,0.3886088,0.3183841
0.029127855,0.002056861,0.96881527
0.09845204,0.2794204,0.62212753
0.5246111,0.23484707,0.24054183
0.19413914,0.50919926,0.29666156
0.927672,0.045942895,0.026385048
0.9484955,0.004885531,0.04661903
0.28284436,0.43825206,0.2789036
0.6676423,0.106880255,0.22547734
0.25412828,0.13988529,0.6059865
0.17226776,0.19340889,0.63432336
0.9681713,0.0020135082,0.029815184
0.8105259,0.09112088,0.09835332
0.046110418,0.048787564,0.9051021
0.07970158,0.043901514,0.8763969
0.33233303,0.03562508,0.6320419
0.95598185,0.0014564614,0.0425617
0.11531467,0.07497481,0.8097105
0.5628207,0.2861874,0.15099198
0.07220933,0.15205191,0.7757388
0.1703003,0.011175466,0.81852424
0.5204498,0.15185775,0.32769245
0.55855185,0.13412505,0.30732307
0.111480355,0.14566961,0.7428501
0.09065392,0.17237431,0.7369718
0.84632224,0.07726746,0.076410346
0.895907,0.02913122,0.07496179
0.68507034,0.15798913,0.1569405
0.18943055,0.5630198,0.24754968
0.29603112,0.105074644,0.5988942
0.9215466,0.050715752,0.027737694
0.016355263,0.017769817,0.9658749
0.7794415,0.048238512,0.17232002
0.013597499,0.002553424,0.98384905
0.07743158,0.03939906,0.8831694
0.29568145,0.1193375,0.5849811
0.16653483,0.08150808,0.7519571
0.92425555,0.009145309,0.06659919
0.11096075,0.061545454,0.82749385
0.530708,0.16619942,0.30309254
0.021915883,0.0014045305,0.97667956
0.7552774,0.1631873,0.08153521
0.062165607,0.07452485,0.86330956
0.98026776,0.0041866973,0.015545502
0.011167218,0.0050410666,0.9837917
0.046101056,0.0065278485,0.94737107
0.60020363,0.21438284,0.18541358
0.83038086,0.0040566907,0.1655625
0.7835054,0.004655633,0.21183892
0.49322674,0.24738573,0.25938752
0.11395773,0.13591665,0.7501256
0.6109284,0.20959327,0.17947829
0.2249184,0.2464385,0.5286431
0.17711706,0.58604234,0.23684065
0.86690027,0.058522217,0.0745776
0.15993956,0.1102618,0.7297987
0.2549951,0.056426764,0.68857807
0.19718464,0.15272397,0.6500914
0.14132267,0.061621144,0.79705614
0.1860604,0.2777713,0.53616834
0.8583359,0.0067225667,0.13494153
0.06712978,0.009609333,0.92326087
0.32592985,0.17543392,0.49863616
0.69548076,0.11404309,0.19047616
0.30011496,0.15829155,0.54159355
0.64015794,0.009910148,0.34993193
0.03640593,0.036696292,0.9268977
0.037742905,0.055029787,0.9072273
0.10971305,0.2716612,0.61862576
0.051280938,0.05848056,0.8902385
0.7867776,0.103663296,0.10955908
0.0130933635,0.0070820744,0.97982454
0.15947686,0.15529922,0.68522394
0.5816741,0.13136783,0.28695816
0.16346994,0.110414825,0.7261152
0.31958425,0.5130657,0.16735011
0.30498737,0.11378193,0.58123076
0.74148566,0.0022700464,0.25624424
0.9832129,0.0036776962,0.013109523
0.015998999,0.0018246624,0.98217636
0.5778953,0.12893228,0.29317248
0.74506277,0.12535173,0.12958556
0.64487433,0.20253739,0.15258832
0.07794985,0.083436094,0.8386141
0.37183955,0.39405388,0.23410659
0.80647546,0.06308803,0.13043655
0.072061256,0.061044797,0.8668939
0.14978634,0.088888004,0.7613257
0.008571415,0.003628535,0.9878
0.69324636,0.19700009,0.109753616
0.20469339,0.2009028,0.59440386
0.8441972,0.07513746,0.08066533
0.7913872,0.12345703,0.08515566
0.87354374,0.0023951628,0.12406108
0.92939883,0.00636102,0.064240046
0.21533328,0.5532151,0.23145163
0.0641778,0.100089535,0.83573264
0.21901374,0.54381514,0.23717111
0.3901436,0.20971753,0.40013885
0.1209169,0.060848225,0.8182349
0.98329157,0.002991266,0.013717196
0.12280081,0.37537858,0.5018206
0.9652312,0.0039332467,0.030835573
0.01372352,0.006528025,0.9797484
0.6663195,0.12393195,0.20974854
0.98373866,0.0034219818,0.012839397
0.053252608,0.035014015,0.9117334
0.13441382,0.3374752,0.528111
0.9359207,0.0017964997,0.06228275
0.22786321,0.2335668,0.53857
0.6757528,0.09421877,0.23002835
0.03946261,0.04996957,0.9105678
0.3093474,0.2875792,0.40307343
0.12325409,0.17252295,0.704223
0.40846157,0.346942,0.24459645
0.95820004,0.012159321,0.02964066
0.19613187,0.36999086,0.4338773
0.07681264,0.09817219,0.8250151
0.06936742,0.044603422,0.8860292
0.22965747,0.014912631,0.7554299
0.9620313,0.0032885121,0.03468013
0.06840851,0.0009968301,0.9305946
0.042796243,0.030521149,0.9266826
0.015520766,0.001686825,0.98279244
0.9651522,0.007930899,0.026916953
0.07489876,0.12213914,0.8029621
0.01157929,0.0054905373,0.9829301
0.22613832,0.21862908,0.5552326
0.22827673,0.1364604,0.63526285
0.19525287,0.14678317,0.65796393
0.3378263,0.06746534,0.5947084
0.7259271,0.19799069,0.076082274
0.11115353,0.0030083212,0.88583815
0.9863534,0.0026630356,0.010983641
0.9851879,0.0028011359,0.012010901
0.031885494,0.0014421551,0.96667236
0.15145433,0.04255041,0.8059953
0.07503239,0.116440706,0.8085269
0.43671298,0.06305408,0.50023293
0.5813734,0.08130929,0.33731732
0.029465038,0.026354406,0.94418055
0.97198945,0.003385243,0.024625326
0.92104083,0.04737104,0.03158808
0.069392666,0.06212369,0.86848366
0.9090103,0.04531205,0.04567762
0.04707272,0.06639307,0.88653415
0.9656187,0.0032680433,0.031113233
0.056809,0.05212294,0.89106804
0.9871624,0.0025053883,0.010332264
0.64313513,0.08841666,0.26844823
0.3312833,0.08562721,0.58308953
0.972623,0.0060723666,0.02130458
0.21248375,0.1518898,0.6356265
0.9782869,0.004470986,0.017242044
0.03527871,0.020455046,0.9442662
0.78729916,0.100117125,0.11258365
0.9875772,0.003525041,0.008897748
0.98120385,0.0053252503,0.013470905
0.03603384,0.014955807,0.9490104
0.619135,0.13136981,0.24949518
0.96992785,0.0031679731,0.026904214
0.36626717,0.41199958,0.22173332
0.036574602,0.02401512,0.9394103
0.13222928,0.0015818143,0.8661889
0.6808958,0.18205078,0.13705337
0.27980486,0.3687628,0.3514323
0.8438961,0.0017225437,0.1543814
0.1092965,0.11548865,0.7752149
0.8863117,0.049408652,0.06427965
0.7207029,0.15704219,0.122254975
0.010787206,0.0019048676,0.98730785
0.7483114,0.16744636,0.08424223
0.98615986,0.0036553184,0.010184823
0.7605752,0.15542871,0.083996125
0.16511011,0.19530903,0.6395809
0.5573102,0.0038160696,0.43887368
0.01094425,0.002634834,0.98642087
0.794183,0.084678404,0.12113857
